preds_list2[[1]]$genes,1,prob_logit,pred_logit,pred_logit_PR
LOC_Os02g51600,0,0.013723112,0,0
LOC_Os09g29200,0,0.993537257,1,1
LOC_Os09g27420,0,0.52448989,0,0
LOC_Os10g08022,0,1.0,1,1
LOC_Os03g28400,0,0.021096554,0,0
LOC_Os07g47820,0,0.920980586,1,1
LOC_Os05g43560,0,0.681160982,0,0
LOC_Os04g16818,0,0.545074722,0,0
LOC_Os12g07730,0,0.070877059,0,0
LOC_Os11g28350,0,1.4e-14,0,0
LOC_Os02g41480,0,0.046090003,0,0
LOC_Os11g25454,0,1.0,1,1
LOC_Os12g02960,0,0.817735619,1,0
LOC_Os07g35510,0,2.22e-16,0,0
LOC_Os03g16080,0,0.007193685,0,0
LOC_Os05g09360,0,0.9998,1,1
LOC_Os06g41100,0,0.341268299,0,0
LOC_Os01g72160,0,0.999697979,1,1
LOC_Os03g33650,0,0.346463803,0,0
LOC_Os11g11760,0,0.002865228,0,0
LOC_Os08g05850,0,0.002000866,0,0
LOC_Os02g12600,0,2.22e-16,0,0
LOC_Os08g03100,0,0.297426677,0,0
LOC_Os06g37080,0,1.0,1,1
LOC_Os05g01030,0,0.577920838,0,0
LOC_Os08g36440,0,0.003842815,0,0
LOC_Os10g25770,0,0.223232734,0,0
LOC_Os02g10660,0,0.005287825,0,0
LOC_Os01g56670,0,0.871712548,1,1
LOC_Os09g35960,0,0.541095042,0,0
LOC_Os09g20350,0,5.06e-14,0,0
LOC_Os05g01450,0,0.14715278,0,0
LOC_Os06g11270,0,0.875718425,1,1
LOC_Os01g40340,0,2.22e-16,0,0
LOC_Os01g47550,0,1.0,1,1
LOC_Os10g37630,0,0.0005,0,0
LOC_Os09g12600,0,2.22e-16,0,0
LOC_Os04g39250,0,0.375189022,0,0
LOC_Os06g13040,0,0.999999228,1,1
LOC_Os04g48770,0,0.918124678,1,1
LOC_Os01g18420,0,0.001471721,0,0
LOC_Os02g48830,0,0.158299093,0,0
LOC_Os04g52780,0,2.22e-16,0,0
LOC_Os12g43664,0,0.003734927,0,0
LOC_Os09g24990,0,0.800873956,1,0
LOC_Os01g02410,0,2.22e-16,0,0
LOC_Os05g47950,0,0.999310693,1,1
LOC_Os10g21810,0,0.017751653,0,0
LOC_Os08g34240,0,6.23e-13,0,0
LOC_Os08g09190,0,2.22e-16,0,0
LOC_Os08g32650,0,0.694092519,0,0
LOC_Os09g11250,0,0.044790419,0,0
LOC_Os01g51570,0,0.002997292,0,0
LOC_Os11g11920,0,0.000489942,0,0
LOC_Os02g42700,0,1.0,1,1
LOC_Os03g03360,0,0.8938326,1,1
LOC_Os04g54500,0,0.00323834,0,0
LOC_Os02g14540,0,0.682895193,0,0
LOC_Os04g45480,0,0.947812225,1,1
LOC_Os03g61670,0,0.944280277,1,1
LOC_Os06g36880,0,0.982334644,1,1
LOC_Os02g23890,0,0.998097381,1,1
LOC_Os08g41890,0,0.315993867,0,0
LOC_Os01g72250,0,0.020882554,0,0
LOC_Os03g25050,0,0.974475544,1,1
LOC_Os08g31780,0,4.2e-15,0,0
LOC_Os05g49520,0,0.867753381,1,1
LOC_Os11g37870,0,2.22e-16,0,0
LOC_Os02g51300,0,2.22e-16,0,0
LOC_Os07g18230,0,0.142155074,0,0
LOC_Os05g34150,0,0.9920479,1,1
LOC_Os11g38650,0,0.873685642,1,1
LOC_Os01g57350,1,0.997527461,1,1
LOC_Os05g09650,0,0.998299879,1,1
LOC_Os05g32760,0,0.270764359,0,0
LOC_Os04g10750,0,0.595320972,0,0
LOC_Os01g40094,1,0.999823601,1,1
LOC_Os02g54900,0,0.263697524,0,0
LOC_Os02g42290,0,0.000100004,0,0
LOC_Os01g52160,0,1.0,1,1
LOC_Os01g74440,0,0.000589582,0,0
LOC_Os12g37410,0,0.003311837,0,0
LOC_Os10g39720,0,0.001098494,0,0
LOC_Os08g13980,0,0.961813187,1,1
LOC_Os06g02600,0,0.003507612,0,0
LOC_Os01g24070,0,0.254669779,0,0
LOC_Os04g36620,0,0.037716932,0,0
LOC_Os06g19540,0,0.064010766,0,0
LOC_Os08g07740,0,0.028295191,0,0
LOC_Os04g44354,1,1.0,1,1
LOC_Os06g06400,0,2.22e-16,0,0
LOC_Os01g52190,0,2.22e-16,0,0
LOC_Os05g42060,0,0.177536221,0,0
LOC_Os07g26540,0,0.000490855,0,0
LOC_Os08g41390,0,2.22e-16,0,0
LOC_Os05g31170,0,2.22e-16,0,0
LOC_Os10g28660,0,0.219967822,0,0
LOC_Os03g46660,0,2.22e-16,0,0
LOC_Os01g02350,0,2.22e-16,0,0
LOC_Os03g34300,0,0.973360652,1,1
LOC_Os11g36140,0,2.22e-16,0,0
LOC_Os07g46440,0,0.579332769,0,0
LOC_Os03g05160,0,0.0002,0,0
LOC_Os03g15770,0,0.485938812,0,0
LOC_Os11g31190,1,1.0,1,1
LOC_Os02g35210,0,0.000101358,0,0
LOC_Os02g54990,0,0.9999,1,1
LOC_Os02g30800,0,0.946602382,1,1
LOC_Os12g19381,0,2.22e-16,0,0
LOC_Os06g51510,0,0.015387996,0,0
LOC_Os03g03910,0,1.0,1,1
LOC_Os07g32600,0,2.22e-16,0,0
LOC_Os03g01120,0,0.00020815,0,0
LOC_Os04g30720,0,0.008524455,0,0
LOC_Os11g01050,0,0.000599892,0,0
LOC_Os06g46410,0,1.0,1,1
LOC_Os11g37850,0,0.000200055,0,0
LOC_Os02g35900,0,0.130206452,0,0
LOC_Os04g33370,0,0.540822964,0,0
LOC_Os04g08350,0,0.974320434,1,1
LOC_Os07g17330,0,0.003423722,0,0
LOC_Os05g15040,0,0.000193832,0,0
LOC_Os08g19850,0,0.001300052,0,0
LOC_Os05g47970,0,0.998900001,1,1
LOC_Os03g07150,0,2.22e-16,0,0
LOC_Os07g31380,0,0.346320845,0,0
LOC_Os08g31700,0,1.0,1,1
LOC_Os02g51860,0,0.975859834,1,1
LOC_Os02g09220,0,0.302633743,0,0
LOC_Os04g49570,0,0.535222234,0,0
LOC_Os11g04200,0,0.017527546,0,0
LOC_Os07g46490,0,0.651238456,0,0
LOC_Os04g46570,0,0.041464748,0,0
LOC_Os06g16260,0,0.106535952,0,0
LOC_Os08g42410,0,0.994046205,1,1
LOC_Os09g03140,0,1.0,1,1
LOC_Os09g32274,0,0.0002,0,0
LOC_Os03g57880,0,0.000198711,0,0
LOC_Os08g02700,1,1.0,1,1
LOC_Os05g40384,0,0.9997,1,1
LOC_Os07g44790,0,0.006213453,0,0
LOC_Os06g23530,0,2.22e-16,0,0
LOC_Os04g02730,0,2.22e-16,0,0
LOC_Os06g06130,0,0.100561587,0,0
LOC_Os01g21940,0,2.22e-16,0,0
LOC_Os04g35790,0,0.034624702,0,0
LOC_Os03g47970,0,0.018620998,0,0
LOC_Os06g05240,0,1.0,1,1
LOC_Os09g24440,0,0.996006139,1,1
LOC_Os08g17370,0,0.125216514,0,0
LOC_Os02g30630,0,0.004544159,0,0
LOC_Os01g14370,0,0.000899952,0,0
LOC_Os03g40110,0,0.004630494,0,0
LOC_Os10g37240,0,0.955227526,1,1
LOC_Os10g39010,0,0.067148093,0,0
LOC_Os03g12140,0,2.22e-16,0,0
LOC_Os12g35630,0,0.135442743,0,0
LOC_Os09g25990,0,2.22e-16,0,0
LOC_Os06g48630,0,0.062970663,0,0
LOC_Os03g59070,0,0.001479486,0,0
LOC_Os12g42876,1,1.0,1,1
LOC_Os04g53220,0,2.22e-16,0,0
LOC_Os05g41510,0,0.061911858,0,0
LOC_Os02g41500,0,0.106088149,0,0
LOC_Os11g37774,0,0.0001,0,0
LOC_Os06g44380,0,2.22e-16,0,0
LOC_Os01g59850,0,0.009901237,0,0
LOC_Os11g36940,0,0.000303363,0,0
LOC_Os03g02290,0,0.839184519,1,1
LOC_Os11g03840,0,0.0001,0,0
LOC_Os03g49180,0,2.48e-16,0,0
LOC_Os04g01530,0,0.00107993,0,0
LOC_Os03g50230,0,0.00098988,0,0
LOC_Os01g73234,0,1.0,1,1
LOC_Os11g37860,0,7.86e-15,0,0
LOC_Os01g68810,0,0.999401038,1,1
LOC_Os06g47590,0,0.999371568,1,1
LOC_Os04g38780,0,0.295450461,0,0
LOC_Os07g09020,0,2.22e-16,0,0
LOC_Os12g23190,0,0.162819372,0,0
LOC_Os07g48960,0,2.37e-16,0,0
LOC_Os04g12080,0,2.22e-16,0,0
LOC_Os02g14110,0,0.996969228,1,1
LOC_Os10g41370,0,2.22e-16,0,0
LOC_Os10g06130,0,0.052139324,0,0
LOC_Os04g25990,0,0.814244443,1,0
LOC_Os04g52200,0,0.013026996,0,0
LOC_Os02g55980,0,0.0002,0,0
LOC_Os03g59660,0,0.12990801,0,0
LOC_Os02g18830,0,0.005721339,0,0
LOC_Os08g07850,0,0.019868646,0,0
LOC_Os09g09520,0,0.0004,0,0
LOC_Os01g16540,0,0.928192553,1,1
LOC_Os01g64170,0,2.22e-16,0,0
LOC_Os06g20090,0,0.121136587,0,0
LOC_Os03g06740,0,0.975035926,1,1
LOC_Os01g56320,0,3.82e-13,0,0
LOC_Os08g41730,0,0.994137469,1,1
LOC_Os06g04370,0,0.612042854,0,0
LOC_Os08g02140,0,0.000299631,0,0
LOC_Os05g49270,0,0.613188618,0,0
LOC_Os09g34910,0,0.011268041,0,0
LOC_Os04g55200,0,0.188934717,0,0
LOC_Os06g06850,0,4.76e-06,0,0
LOC_Os09g36180,0,0.0001,0,0
LOC_Os02g36450,0,0.021119118,0,0
LOC_Os01g42650,0,0.933319408,1,1
LOC_Os02g56310,1,0.961773888,1,1
LOC_Os01g04030,0,0.310148926,0,0
LOC_Os07g35480,1,0.001726347,0,0
LOC_Os11g04720,1,1.0,1,1
LOC_Os10g09700,0,0.254328963,0,0
LOC_Os11g13540,0,0.046135346,0,0
LOC_Os01g57110,0,1.0,1,1
LOC_Os01g59100,1,1.0,1,1
LOC_Os02g35310,0,0.564710319,0,0
LOC_Os07g40810,0,7.57e-16,0,0
LOC_Os06g14260,0,0.386550467,0,0
LOC_Os09g02830,0,2.22e-16,0,0
LOC_Os07g22640,0,0.551898342,0,0
LOC_Os02g19890,0,2.22e-16,0,0
LOC_Os02g56380,0,0.597880508,0,0
LOC_Os01g32120,0,0.639998336,0,0
LOC_Os01g39020,1,0.960902445,1,1
LOC_Os07g42180,0,0.15580795,0,0
LOC_Os03g03450,0,0.98679414,1,1
LOC_Os03g06520,0,0.511042911,0,0
LOC_Os10g10434,0,2.22e-16,0,0
LOC_Os02g14120,0,2.22e-16,0,0
LOC_Os05g40150,0,1.16e-15,0,0
LOC_Os01g25189,0,2.22e-16,0,0
LOC_Os07g03780,0,0.984535047,1,1
LOC_Os04g57140,0,0.163566273,0,0
LOC_Os11g11490,0,0.151516785,0,0
LOC_Os03g13950,0,0.885984851,1,1
LOC_Os06g50100,0,0.272132435,0,0
LOC_Os08g28570,0,2.54e-15,0,0
LOC_Os11g08200,0,2.22e-16,0,0
LOC_Os02g18880,0,0.5759142,0,0
LOC_Os10g38740,1,1.0,1,1
LOC_Os11g27370,0,1.0,1,1
LOC_Os08g08220,0,0.272506035,0,0
LOC_Os06g45710,0,1.0,1,1
LOC_Os11g42800,0,0.879104118,1,1
LOC_Os12g09240,0,2.43e-15,0,0
LOC_Os03g01150,0,0.661946294,0,0
LOC_Os08g45140,0,0.892080955,1,1
LOC_Os01g54020,0,0.000505359,0,0
LOC_Os08g07440,0,0.000700038,0,0
LOC_Os08g28080,0,2.22e-16,0,0
LOC_Os11g37260,0,0.0001,0,0
LOC_Os10g21328,0,0.00315007,0,0
LOC_Os10g22070,0,0.9999,1,1
LOC_Os12g04990,0,0.930853112,1,1
LOC_Os12g01922,0,0.877758907,1,1
LOC_Os10g05250,0,0.078465696,0,0
LOC_Os10g18480,0,0.056804901,0,0
LOC_Os01g12860,0,0.065162072,0,0
LOC_Os03g57220,1,0.973782788,1,1
LOC_Os04g57220,0,0.9999,1,1
LOC_Os03g38610,0,0.00107817,0,0
LOC_Os12g17480,0,5.52e-15,0,0
LOC_Os03g62860,0,0.003765297,0,0
LOC_Os07g26700,0,0.0001,0,0
LOC_Os09g12230,0,1.0,1,1
LOC_Os10g09990,0,0.048759605,0,0
LOC_Os07g44140,0,0.536592533,0,0
LOC_Os08g05910,0,0.131337868,0,0
LOC_Os04g41460,0,2.22e-16,0,0
LOC_Os03g15550,0,0.06964074,0,0
LOC_Os01g33040,0,0.994889625,1,1
LOC_Os02g32430,0,2.22e-16,0,0
LOC_Os10g39620,0,1.0,1,1
LOC_Os07g26460,0,0.108976356,0,0
LOC_Os03g06950,0,0.001661797,0,0
LOC_Os02g02120,0,2.22e-16,0,0
LOC_Os05g46720,0,0.745993491,1,0
LOC_Os02g46320,0,3.31e-16,0,0
LOC_Os09g26940,0,0.880134185,1,1
LOC_Os01g22336,0,0.985955251,1,1
LOC_Os11g38160,0,2.22e-16,0,0
LOC_Os06g16420,0,0.643697021,0,0
LOC_Os11g43960,0,0.279473163,0,0
LOC_Os09g26000,0,0.041251934,0,0
LOC_Os11g34920,0,2.22e-16,0,0
LOC_Os05g32580,0,0.99917524,1,1
LOC_Os10g33630,0,0.009717516,0,0
LOC_Os08g15288,0,2.22e-16,0,0
LOC_Os01g38680,0,0.001440042,0,0
LOC_Os10g11260,0,0.226436402,0,0
LOC_Os07g07010,0,0.000216517,0,0
LOC_Os09g17910,0,0.991097596,1,1
LOC_Os01g62870,0,0.485921198,0,0
LOC_Os04g58220,0,0.000801002,0,0
LOC_Os03g12680,0,0.000314089,0,0
LOC_Os10g38160,0,1.0,1,1
LOC_Os06g29380,0,0.070244832,0,0
LOC_Os10g38900,0,0.492068833,0,0
LOC_Os08g42550,0,0.027662673,0,0
LOC_Os10g38690,0,0.997667974,1,1
LOC_Os11g37780,0,1.83e-12,0,0
LOC_Os08g15080,0,0.987953045,1,1
LOC_Os04g18380,0,0.997548,1,1
LOC_Os05g51070,0,2.22e-16,0,0
LOC_Os05g23860,0,0.346006925,0,0
LOC_Os03g55320,0,0.767757906,1,0
LOC_Os04g51110,0,0.607000929,0,0
LOC_Os01g54580,0,0.000400511,0,0
LOC_Os01g59140,0,0.004225956,0,0
LOC_Os03g53350,0,0.969623471,1,1
LOC_Os02g37080,0,0.9999,1,1
LOC_Os03g03690,0,0.305332632,0,0
LOC_Os08g07940,0,0.000400096,0,0
LOC_Os03g62430,0,0.000295591,0,0
LOC_Os01g47330,0,0.595772769,0,0
LOC_Os04g35900,0,1.0,1,1
LOC_Os03g38980,0,0.050111011,0,0
LOC_Os07g36800,0,0.004359543,0,0
LOC_Os05g45220,0,0.309676982,0,0
LOC_Os06g45280,0,0.368340258,0,0
LOC_Os03g64210,0,1.17e-12,0,0
LOC_Os11g13410,0,0.003494399,0,0
LOC_Os10g07548,0,0.003046755,0,0
LOC_Os12g03290,0,0.537844118,0,0
LOC_Os01g58240,0,0.302283361,0,0
LOC_Os03g02420,0,0.005488682,0,0
LOC_Os11g35390,0,0.204420709,0,0
LOC_Os03g27320,0,0.265482663,0,0
LOC_Os01g65220,0,6.97e-16,0,0
LOC_Os03g61260,0,0.001413756,0,0
LOC_Os12g42160,0,0.999608529,1,1
LOC_Os04g37820,0,0.989523497,1,1
LOC_Os11g07180,0,2.22e-16,0,0
LOC_Os10g16974,0,2.22e-16,0,0
LOC_Os01g56070,0,0.107048045,0,0
LOC_Os12g37720,0,0.977571431,1,1
LOC_Os02g41800,0,0.957267182,1,1
LOC_Os09g10850,0,2.22e-16,0,0
LOC_Os01g38670,0,2.22e-16,0,0
LOC_Os12g37770,0,0.0001,0,0
LOC_Os08g28680,0,8.34e-15,0,0
LOC_Os10g10190,0,0.505710246,0,0
LOC_Os06g22760,0,0.98916186,1,1
LOC_Os05g33030,0,0.804676911,1,0
LOC_Os11g41820,0,0.356748797,0,0
LOC_Os01g36790,1,0.094737732,0,0
LOC_Os03g51230,0,0.069849717,0,0
LOC_Os02g04240,0,0.000300009,0,0
LOC_Os11g01154,0,0.997699752,1,1
LOC_Os11g35500,0,3.5e-15,0,0
LOC_Os06g34060,0,0.36148741,0,0
LOC_Os05g29010,0,0.801836927,1,0
LOC_Os02g39795,0,0.009790443,0,0
LOC_Os01g71680,0,0.570921443,0,0
LOC_Os02g06340,0,0.36642807,0,0
LOC_Os07g03250,0,0.015425294,0,0
LOC_Os03g17690,1,1.0,1,1
LOC_Os11g47970,0,0.623660378,0,0
LOC_Os09g38690,0,0.654131389,0,0
LOC_Os02g17304,0,0.0001,0,0
LOC_Os07g49220,0,0.998718168,1,1
LOC_Os06g03500,0,2.73e-16,0,0
LOC_Os09g07300,0,0.785131681,1,0
LOC_Os10g22380,0,0.005388166,0,0
LOC_Os03g08680,0,0.511323348,0,0
LOC_Os06g08790,0,0.9998,1,1
LOC_Os07g48340,0,0.000671471,0,0
LOC_Os10g35960,0,0.877169376,1,1
LOC_Os10g42320,0,0.9996,1,1
LOC_Os03g45390,0,0.008096217,0,0
LOC_Os09g02650,0,0.996129928,1,1
LOC_Os01g45990,0,0.472773654,0,0
LOC_Os12g37370,0,0.003510751,0,0
LOC_Os06g42720,0,0.994697005,1,1
LOC_Os09g07460,1,1.0,1,1
LOC_Os02g39920,0,2.22e-16,0,0
LOC_Os02g32570,0,0.979374005,1,1
LOC_Os07g35520,0,0.0001,0,0
LOC_Os01g71670,0,8e-16,0,0
LOC_Os05g35010,0,0.972990552,1,1
LOC_Os02g50370,0,0.0001,0,0
LOC_Os01g38900,0,4.93e-11,0,0
LOC_Os12g42140,0,0.998232916,1,1
LOC_Os02g47180,0,0.12619501,0,0
LOC_Os06g42000,0,0.00370495,0,0
LOC_Os10g08540,0,0.697354911,0,0
LOC_Os02g10320,0,1.8e-05,0,0
LOC_Os03g10950,0,0.961366766,1,1
LOC_Os02g15550,0,0.897343279,1,1
LOC_Os08g29809,0,0.000368814,0,0
LOC_Os08g07830,0,0.00340135,0,0
LOC_Os06g09860,0,0.021936487,0,0
LOC_Os04g33640,0,7.26e-16,0,0
LOC_Os02g12420,0,4.11e-16,0,0
LOC_Os04g52140,0,2.22e-16,0,0
LOC_Os04g42920,0,0.922532553,1,1
LOC_Os05g14860,0,0.0001,0,0
LOC_Os05g05740,0,0.010248369,0,0
LOC_Os02g51150,0,2.22e-16,0,0
LOC_Os09g33970,0,0.017161223,0,0
LOC_Os09g29560,0,2.22e-16,0,0
LOC_Os07g43020,0,0.749269766,1,0
LOC_Os01g73530,0,0.748963327,1,0
LOC_Os07g33240,0,0.001489629,0,0
LOC_Os09g07500,0,0.011419375,0,0
LOC_Os01g48444,0,0.904768538,1,1
LOC_Os03g21510,0,9.94e-05,0,0
LOC_Os03g20949,0,0.963844746,1,1
LOC_Os12g43340,0,0.995097706,1,1
LOC_Os01g70960,0,0.995966386,1,1
LOC_Os01g64990,0,0.486875452,0,0
LOC_Os01g43090,0,0.99697594,1,1
LOC_Os03g56830,0,0.999699988,1,1
LOC_Os02g06860,0,0.041509078,0,0
LOC_Os04g57190,0,2.22e-16,0,0
LOC_Os05g49250,0,0.002781281,0,0
LOC_Os03g27210,0,0.21716123,0,0
LOC_Os03g06200,0,0.969119909,1,1
LOC_Os06g33710,0,0.988667731,1,1
LOC_Os10g10244,0,0.002000436,0,0
LOC_Os01g23380,0,0.003074702,0,0
LOC_Os02g38430,0,0.970243419,1,1
LOC_Os09g25330,0,0.049544986,0,0
LOC_Os04g29960,0,0.004820135,0,0
LOC_Os03g24040,0,0.974463997,1,1
LOC_Os07g05800,0,0.999174759,1,1
LOC_Os11g01450,0,0.012188467,0,0
LOC_Os05g50654,0,0.760733422,1,0
LOC_Os06g50310,0,0.549218208,0,0
LOC_Os09g06680,0,0.171513669,0,0
LOC_Os01g57260,0,0.876392119,1,1
LOC_Os03g52840,1,0.998725666,1,1
LOC_Os02g56400,0,0.35378833,0,0
LOC_Os04g20260,0,1.0,1,1
LOC_Os10g17690,0,8.83e-16,0,0
LOC_Os06g48060,1,0.976759927,1,1
LOC_Os08g01580,0,0.000298671,0,0
LOC_Os09g36280,0,2.22e-16,0,0
LOC_Os06g19500,0,0.965484258,1,1
LOC_Os03g20380,0,2.22e-16,0,0
LOC_Os02g12790,0,0.998499112,1,1
LOC_Os03g57854,0,0.000300025,0,0
LOC_Os05g48450,0,3.51e-16,0,0
LOC_Os02g10070,0,0.997540554,1,1
LOC_Os10g02220,0,0.896620549,1,1
LOC_Os11g28980,0,0.746683736,1,0
LOC_Os06g11780,0,0.790774247,1,0
LOC_Os09g36480,0,0.001926064,0,0
LOC_Os09g32968,0,2.22e-16,0,0
LOC_Os09g35920,0,0.011537736,0,0
LOC_Os11g39320,0,1.34e-14,0,0
LOC_Os11g10070,0,0.86088942,1,1
LOC_Os06g11640,0,2.22e-16,0,0
LOC_Os05g34380,0,0.096318384,0,0
LOC_Os03g17740,0,0.889558015,1,1
LOC_Os12g04595,0,0.905747486,1,1
LOC_Os01g56940,0,0.806513475,1,0
LOC_Os01g13730,0,0.194144764,0,0
LOC_Os02g40200,0,2.22e-16,0,0
LOC_Os02g42620,0,2.22e-16,0,0
LOC_Os07g22950,0,0.054679327,0,0
LOC_Os09g34230,0,1.0,1,1
LOC_Os01g49614,0,2.34e-16,0,0
LOC_Os05g34670,0,0.000500001,0,0
LOC_Os09g33790,0,0.389359598,0,0
LOC_Os03g27120,0,0.0001,0,0
LOC_Os09g20220,0,0.993433457,1,1
LOC_Os03g09940,0,0.997986074,1,1
LOC_Os12g36690,0,0.000100191,0,0
LOC_Os02g22020,0,2.22e-16,0,0
LOC_Os05g03020,0,0.979839554,1,1
LOC_Os06g08900,0,0.0003,0,0
LOC_Os04g40310,1,1.0,1,1
LOC_Os01g60330,0,0.0062826,0,0
LOC_Os05g30750,0,0.809395977,1,0
LOC_Os11g05690,0,0.999619925,1,1
LOC_Os01g47760,0,0.998910621,1,1
LOC_Os05g01440,0,0.009572439,0,0
LOC_Os04g03530,0,0.179106867,0,0
LOC_Os03g07850,0,2.22e-16,0,0
LOC_Os10g41190,0,2.22e-16,0,0
LOC_Os01g57958,0,2.22e-16,0,0
LOC_Os12g38400,0,0.999798775,1,1
LOC_Os01g05870,0,2.22e-16,0,0
LOC_Os08g03390,0,0.108190867,0,0
LOC_Os03g56790,0,0.997346401,1,1
LOC_Os11g08410,0,0.913187568,1,1
LOC_Os12g19470,0,2.22e-16,0,0
LOC_Os01g40499,0,2.22e-16,0,0
LOC_Os11g12520,0,0.001979645,0,0
LOC_Os08g33390,0,0.999899974,1,1
LOC_Os06g21470,0,0.999999996,1,1
LOC_Os09g03750,0,2.22e-16,0,0
LOC_Os01g39134,0,0.022274841,0,0
LOC_Os02g51040,0,0.228790081,0,0
LOC_Os03g20870,1,0.989867831,1,1
LOC_Os01g25320,0,0.733515216,1,0
LOC_Os01g11300,0,7.15e-14,0,0
LOC_Os05g29860,0,2.22e-16,0,0
LOC_Os02g12900,0,0.450392437,0,0
LOC_Os04g51050,0,0.00212223,0,0
LOC_Os12g17600,1,2.22e-16,0,0
LOC_Os06g40360,0,0.993162938,1,1
LOC_Os03g54790,1,0.976430614,1,1
LOC_Os02g44930,0,0.355868948,0,0
LOC_Os08g36774,0,0.37760664,0,0
LOC_Os08g01750,0,0.011658882,0,0
LOC_Os07g20170,0,0.991172881,1,1
LOC_Os04g09860,0,0.098986873,0,0
LOC_Os06g48950,0,0.236775244,0,0
LOC_Os06g43840,0,2.22e-16,0,0
LOC_Os12g39980,0,0.674081551,0,0
LOC_Os10g21300,0,9.1e-15,0,0
LOC_Os03g57660,0,0.447410232,0,0
LOC_Os11g47130,0,0.133540917,0,0
LOC_Os07g31460,0,1.0,1,1
LOC_Os09g35940,0,0.016267722,0,0
LOC_Os06g19620,0,0.882729898,1,1
LOC_Os01g04490,0,9.48e-05,0,0
LOC_Os01g66640,0,1.64e-15,0,0
LOC_Os06g11930,0,0.775750203,1,0
LOC_Os11g48070,0,0.999801223,1,1
LOC_Os03g17164,0,0.373583244,0,0
LOC_Os03g53530,0,0.004915898,0,0
LOC_Os01g25880,0,0.516863999,0,0
LOC_Os01g71340,0,2.22e-16,0,0
LOC_Os07g13660,0,0.995508532,1,1
LOC_Os02g09400,0,0.611066325,0,0
LOC_Os05g48050,0,0.020223073,0,0
LOC_Os06g49800,0,0.062591895,0,0
LOC_Os08g31800,0,5.33e-14,0,0
LOC_Os05g29050,0,0.018565806,0,0
LOC_Os01g09850,0,0.003895276,0,0
LOC_Os01g40610,0,0.987181158,1,1
LOC_Os01g60440,0,2.22e-16,0,0
LOC_Os08g34280,0,1.0,1,1
LOC_Os06g22020,0,0.203018025,0,0
LOC_Os11g34880,0,2.22e-16,0,0
LOC_Os05g16430,0,0.914437492,1,1
LOC_Os12g39840,0,2.22e-16,0,0
LOC_Os05g06750,0,0.111504566,0,0
LOC_Os11g01740,0,0.9442061,1,1
LOC_Os12g09280,0,0.608189415,0,0
LOC_Os10g25140,0,0.999999998,1,1
LOC_Os05g25850,1,2.22e-16,0,0
LOC_Os06g12290,1,1.0,1,1
LOC_Os03g50120,0,0.000100046,0,0
LOC_Os03g29570,0,0.023105785,0,0
LOC_Os05g32430,0,0.276126236,0,0
LOC_Os01g56010,0,0.012084651,0,0
LOC_Os05g03610,0,0.961562658,1,1
LOC_Os01g49240,0,0.997388564,1,1
LOC_Os06g05160,1,0.778327447,1,0
LOC_Os11g08300,0,0.945151613,1,1
LOC_Os05g40330,0,1.28e-11,0,0
LOC_Os06g36320,0,2.22e-16,0,0
LOC_Os05g33520,0,0.018679602,0,0
LOC_Os01g68324,0,0.490084197,0,0
LOC_Os07g03920,0,9.93e-05,0,0
LOC_Os08g01450,0,0.02649739,0,0
LOC_Os04g54440,0,0.270111216,0,0
LOC_Os07g26210,0,0.304401058,0,0
LOC_Os03g27980,0,0.000400004,0,0
LOC_Os12g04500,0,1.0,1,1
LOC_Os01g02770,0,2.22e-16,0,0
LOC_Os03g28140,0,9.81e-05,0,0
LOC_Os04g37580,0,0.01138441,0,0
LOC_Os09g36370,0,0.067665456,0,0
LOC_Os09g04730,0,1.0,1,1
LOC_Os08g26880,0,0.410411963,0,0
LOC_Os01g68560,0,0.354265568,0,0
LOC_Os08g44150,0,0.162927965,0,0
LOC_Os04g01874,0,0.437095812,0,0
LOC_Os05g38640,1,0.73212204,0,0
LOC_Os05g29810,1,0.986287985,1,1
LOC_Os11g43620,0,0.117181367,0,0
LOC_Os03g44140,0,0.299651913,0,0
LOC_Os03g27970,0,0.714298248,0,0
LOC_Os06g11720,1,1.0,1,1
LOC_Os02g49510,0,0.9998,1,1
LOC_Os01g47540,0,2.22e-16,0,0
LOC_Os04g47620,0,0.986737052,1,1
LOC_Os06g37160,0,0.030758849,0,0
LOC_Os02g07870,0,0.039799887,0,0
LOC_Os11g24450,0,0.003538655,0,0
LOC_Os07g11970,0,0.027902719,0,0
LOC_Os05g46430,1,0.501655308,0,0
LOC_Os02g30610,0,0.006990415,0,0
LOC_Os12g39340,0,0.770219747,1,0
LOC_Os04g47590,0,0.987135586,1,1
LOC_Os07g47270,0,0.0001,0,0
LOC_Os04g55420,0,0.002814109,0,0
LOC_Os03g08300,0,0.317609272,0,0
LOC_Os06g40600,0,2.22e-16,0,0
LOC_Os01g59800,0,0.9999,1,1
LOC_Os04g22240,0,0.931538233,1,1
LOC_Os02g48980,0,0.328437637,0,0
LOC_Os06g47330,0,0.994466141,1,1
LOC_Os12g01520,0,0.000100914,0,0
LOC_Os07g02330,0,0.927075217,1,1
LOC_Os06g11290,0,0.773895265,1,0
LOC_Os05g02130,0,0.000299731,0,0
LOC_Os09g26980,0,0.019374969,0,0
LOC_Os01g50490,0,0.9996,1,1
LOC_Os08g43440,0,0.927201655,1,1
LOC_Os03g27030,0,0.054399688,0,0
