gene,status,prob_rf,prob_logit_Ada,pred_rf,pred_logit_PR,SUM_PR
LOC_Os03g19760,0,0.389847,0.268006158,0,0,0
LOC_Os12g06800,0,0.42775,0.15884056,0,0,0
LOC_Os10g12354,1,0.779187,2.22E-16,1,0,1
LOC_Os10g06510,0,0.452192,1.11E-13,0,0,0
LOC_Os09g20284,0,0.41926,0.768037619,0,0,0
LOC_Os07g18720,0,0.477471,0.035691644,0,0,0
LOC_Os06g08360,0,0.452887,0.999848789,0,1,1
LOC_Os03g45960,0,0.320865,0.561286253,0,0,0
LOC_Os07g48870,0,0.475914,0.024040912,0,0,0
LOC_Os05g35500,0,0.436319,0.6408205,0,0,0
LOC_Os09g25950,0,0.452249,0.000500286,0,0,0
LOC_Os01g61640,0,0.360769,0.002780318,0,0,0
LOC_Os10g28640,0,0.38076,0.000100018,0,0,0
LOC_Os10g28780,0,0.490297,2.22E-16,0,0,0
LOC_Os05g43460,0,0.36337,0.931657951,0,1,1
LOC_Os12g04130,0,0.476023,0.837737996,0,1,1
LOC_Os12g41670,0,0.454628,0.163717908,0,0,0
LOC_Os01g58080,0,0.312343,0.013178806,0,0,0
LOC_Os02g01210,0,0.519714,5.62E-11,0,0,0
LOC_Os01g34920,0,0.599828,0.000100063,0,0,0
LOC_Os04g06790,0,0.448042,7.08E-13,0,0,0
LOC_Os11g02580,0,0.399527,0.027939348,0,0,0
LOC_Os01g67360,0,0.427576,8.48E-12,0,0,0
LOC_Os06g41050,0,0.519509,0.000811534,0,0,0
LOC_Os07g07440,0,0.439203,0.999999331,0,1,1
LOC_Os12g30590,0,0.436775,1.66E-10,0,0,0
LOC_Os04g37660,0,0.496101,3E-11,0,0,0
LOC_Os10g26940,0,0.464605,1.81E-10,0,0,0
LOC_Os12g42440,0,0.335284,0.097762252,0,0,0
LOC_Os02g57710,0,0.431123,0.901856667,0,1,1
LOC_Os09g32330,0,0.374833,5.68E-12,0,0,0
LOC_Os05g23950,0,0.470621,0.199142174,0,0,0
LOC_Os05g03550,0,0.500008,0.018072218,0,0,0
LOC_Os05g25880,0,0.4,8.9E-11,0,0,0
LOC_Os06g46820,0,0.391107,0.009158632,0,0,0
LOC_Os03g09020,0,0.449796,0.004793299,0,0,0
LOC_Os04g39450,0,0.389465,0.31398793,0,0,0
LOC_Os05g06240,0,0.509542,1.1E-15,0,0,0
LOC_Os06g50830,0,0.381444,0.999999943,0,1,1
LOC_Os09g29239,0,0.458866,0.581154277,0,0,0
LOC_Os07g26480,0,0.437474,0.00000249,0,0,0
LOC_Os04g45160,0,0.376188,2.22E-16,0,0,0
LOC_Os03g63140,0,0.52662,2.34E-15,0,0,0
LOC_Os03g17260,0,0.391531,0.00010091,0,0,0
LOC_Os02g54010,0,0.500155,0.674025163,0,0,0
LOC_Os06g23650,0,0.529653,0.018726176,0,0,0
LOC_Os10g36110,0,0.319278,0.991853396,0,1,1
LOC_Os01g62610,1,0.815524,0.120900815,1,0,1
LOC_Os09g39462,0,0.421672,6.69E-11,0,0,0
LOC_Os05g34880,0,0.431665,0.132598506,0,0,0
LOC_Os04g35650,0,0.311706,5.08E-10,0,0,0
LOC_Os07g46670,0,0.490839,4.06E-08,0,0,0
LOC_Os03g60630,0,0.486251,0.070230543,0,0,0
LOC_Os07g06450,0,0.391573,0.00000047,0,0,0
LOC_Os02g46380,0,0.493618,2.1E-10,0,0,0
LOC_Os02g05840,0,0.58009,0.001260714,0,0,0
LOC_Os08g01530,0,0.410746,0.001272178,0,0,0
LOC_Os01g63180,1,0.802747,0.608733003,1,0,1
LOC_Os09g24700,0,0.576396,0.039099011,0,0,0
LOC_Os05g15170,0,0.563399,2.22E-16,0,0,0
LOC_Os01g19400,0,0.354695,3.73E-09,0,0,0
LOC_Os02g36360,0,0.409582,0.684831679,0,0,0
LOC_Os01g51260,0,0.456146,0.001460941,0,0,0
LOC_Os06g46340,0,0.47325,8.96E-11,0,0,0
LOC_Os02g17850,0,0.548844,0.018082731,0,0,0
LOC_Os12g34340,0,0.477292,4.51E-10,0,0,0
LOC_Os06g40180,1,0.815002,0.933895549,1,1,2
LOC_Os01g27720,0,0.436255,0.571942191,0,0,0
LOC_Os07g08970,0,0.431255,7.08E-15,0,0,0
LOC_Os02g09080,0,0.497911,0.319162924,0,0,0
LOC_Os11g08460,0,0.471655,0.935932863,0,1,1
LOC_Os04g20774,0,0.388889,2.09E-11,0,0,0
LOC_Os10g30750,0,0.396516,0.001846931,0,0,0
LOC_Os06g01790,0,0.442558,0.626637138,0,0,0
LOC_Os01g31580,0,0.541394,6.96E-09,0,0,0
LOC_Os06g43140,0,0.406231,0.999899926,0,1,1
LOC_Os04g53450,0,0.406143,0.12241339,0,0,0
LOC_Os08g40490,0,0.546669,3.22E-15,0,0,0
LOC_Os03g22420,0,0.397447,0.13269304,0,0,0
LOC_Os01g48570,0,0.376971,0.035455903,0,0,0
LOC_Os07g36040,0,0.397439,0.006830801,0,0,0
LOC_Os07g25690,0,0.483414,0.044752432,0,0,0
LOC_Os07g41050,0,0.436691,0.025366493,0,0,0
LOC_Os03g12760,0,0.371696,0.001049143,0,0,0
LOC_Os05g45280,0,0.459949,0.142840092,0,0,0
LOC_Os02g10420,0,0.478063,0.144049547,0,0,0
LOC_Os07g36690,0,0.417747,0.025959161,0,0,0
LOC_Os10g35640,0,0.396291,0.009679023,0,0,0
LOC_Os12g05120,0,0.419951,0.00004,0,0,0
LOC_Os04g57760,0,0.344377,0.997741468,0,1,1
LOC_Os12g02020,0,0.613237,0.99623586,0,1,1
LOC_Os05g43860,0,0.391743,0.022272663,0,0,0
LOC_Os06g10170,0,0.532955,0.01490403,0,0,0
LOC_Os05g01060,0,0.449263,7.97E-09,0,0,0
LOC_Os09g06740,0,0.445974,0.638806657,0,0,0
LOC_Os07g12220,0,0.387908,9.44E-09,0,0,0
LOC_Os05g40300,0,0.427169,5.74E-11,0,0,0
LOC_Os04g55170,0,0.33892,0.248147957,0,0,0
LOC_Os12g02310,0,0.477963,0.03621743,0,0,0
LOC_Os12g31000,0,0.40615,0.005926149,0,0,0
LOC_Os03g15410,0,0.37012,2.22E-16,0,0,0
LOC_Os06g30901,0,0.506285,0.001324522,0,0,0
LOC_Os08g40160,0,0.496223,0.0000882,0,0,0
LOC_Os01g02150,0,0.453035,5.37E-09,0,0,0
LOC_Os10g35630,0,0.333812,2.66E-10,0,0,0
LOC_Os11g18570,0,0.428103,0.074304563,0,0,0
LOC_Os12g05180,0,0.389619,0.999999992,0,1,1
LOC_Os04g42860,0,0.442095,0.999147354,0,1,1
LOC_Os03g08610,0,0.588474,0.001348591,0,0,0
LOC_Os01g45360,0,0.479525,1.25E-08,0,0,0
LOC_Os06g31220,0,0.443643,0.014682722,0,0,0
LOC_Os01g43320,0,0.395782,0.000616539,0,0,0
LOC_Os07g38030,0,0.407649,0.014645506,0,0,0
LOC_Os05g43870,0,0.317707,1.68E-13,0,0,0
LOC_Os04g52250,0,0.356393,8.35E-09,0,0,0
LOC_Os01g51530,0,0.514429,1.17E-08,0,0,0
LOC_Os09g30280,0,0.593238,0.0001,0,0,0
LOC_Os03g11300,0,0.526232,0.002320155,0,0,0
LOC_Os01g56520,0,0.401151,2.37E-13,0,0,0
LOC_Os09g20030,0,0.431292,0.924594497,0,1,1
LOC_Os09g20260,0,0.418926,0.330340117,0,0,0
LOC_Os05g27790,0,0.463268,0.015214492,0,0,0
LOC_Os04g58730,0,0.419068,0.749263928,0,0,0
LOC_Os02g05870,0,0.44517,3.98E-11,0,0,0
LOC_Os04g10530,0,0.438399,0.436768697,0,0,0
LOC_Os04g38470,0,0.365358,2.09E-13,0,0,0
LOC_Os12g30520,0,0.386355,0.001573972,0,0,0
LOC_Os11g45560,0,0.424479,2.22E-16,0,0,0
LOC_Os08g40790,0,0.387567,0.000100044,0,0,0
LOC_Os07g20420,0,0.370492,4.04E-09,0,0,0
LOC_Os03g01840,0,0.388106,2.42E-09,0,0,0
LOC_Os01g55350,0,0.394506,0.023715606,0,0,0
LOC_Os02g02670,0,0.411526,3.16E-09,0,0,0
LOC_Os03g29920,0,0.401897,0.083417442,0,0,0
LOC_Os10g21000,0,0.42003,0.023580286,0,0,0
LOC_Os01g22990,0,0.36215,0.965547057,0,1,1
LOC_Os05g08010,0,0.42304,4.85E-11,0,0,0
LOC_Os11g30620,0,0.531124,0.88915324,0,1,1
LOC_Os03g17600,0,0.459324,0.999899986,0,1,1
LOC_Os02g20560,0,0.439374,1.69E-09,0,0,0
LOC_Os06g19370,0,0.440301,1.91E-09,0,0,0
LOC_Os05g34680,0,0.392524,1.39E-10,0,0,0
LOC_Os09g07320,0,0.417578,1.55E-10,0,0,0
LOC_Os02g15690,0,0.520963,0.00056756,0,0,0
LOC_Os12g34880,0,0.432185,2.38E-08,0,0,0
LOC_Os05g10670,0,0.37797,0.690945708,0,0,0
LOC_Os08g03590,0,0.408964,0.044341855,0,0,0
LOC_Os04g27960,0,0.38869,0.536999476,0,0,0
LOC_Os11g29700,0,0.381004,1.18E-12,0,0,0
LOC_Os01g65480,0,0.380787,0.003705832,0,0,0
LOC_Os10g29180,0,0.49868,2.22E-16,0,0,0
LOC_Os12g39420,0,0.52857,0.006451365,0,0,0
LOC_Os11g02070,0,0.486337,0.269604159,0,0,0
LOC_Os03g03700,0,0.481944,0.998978648,0,1,1
LOC_Os03g20730,0,0.394186,0.020704853,0,0,0
LOC_Os02g43830,0,0.498793,0.9539128,0,1,1
LOC_Os08g40060,0,0.43449,0.599759582,0,0,0
LOC_Os12g32374,0,0.502333,5.8E-10,0,0,0
LOC_Os05g29870,0,0.421791,3.33E-08,0,0,0
LOC_Os07g04210,0,0.405871,0.000000121,0,0,0
LOC_Os11g04940,0,0.530718,0.022074469,0,0,0
LOC_Os05g49820,0,0.452357,0.000100661,0,0,0
LOC_Os08g40580,0,0.397999,0.000223355,0,0,0
LOC_Os01g25010,0,0.452487,0.181110793,0,0,0
LOC_Os03g51950,0,0.39464,0.836531789,0,1,1
LOC_Os04g50880,0,0.416382,0.000202319,0,0,0
LOC_Os03g44650,0,0.436262,7.94E-08,0,0,0
LOC_Os09g14610,1,0.761138,0.002765296,1,0,1
LOC_Os02g10990,0,0.467835,0.275614571,0,0,0
LOC_Os10g40110,0,0.498222,0.486605126,0,0,0
LOC_Os02g44550,0,0.442797,0.991896569,0,1,1
LOC_Os08g35960,0,0.294518,0.000194805,0,0,0
LOC_Os08g05660,0,0.439294,3.69E-11,0,0,0
LOC_Os01g24460,0,0.329078,0.445301862,0,0,0
LOC_Os08g03480,0,0.402772,1.78E-13,0,0,0
LOC_Os08g35880,0,0.430631,0.00000119,0,0,0
LOC_Os04g23180,0,0.399121,0.944817932,0,1,1
LOC_Os08g16840,0,0.41023,2.22E-16,0,0,0
LOC_Os03g48380,0,0.473851,0.000101122,0,0,0
LOC_Os05g05940,0,0.512993,0.001281472,0,0,0
LOC_Os03g44840,0,0.526128,5.83E-13,0,0,0
LOC_Os05g35540,0,0.495298,2.45E-16,0,0,0
LOC_Os01g42760,0,0.488041,0.0002297,0,0,0
LOC_Os05g46480,0,0.406683,0.505475036,0,0,0
LOC_Os01g50860,0,0.361121,0.999899992,0,1,1
LOC_Os03g13310,0,0.406053,0.000000014,0,0,0
LOC_Os09g04450,0,0.347269,0.853826991,0,1,1
LOC_Os02g24700,0,0.367305,0.007281298,0,0,0
LOC_Os04g51570,0,0.405264,0.863125248,0,1,1
LOC_Os08g08110,0,0.473618,0.235652146,0,0,0
LOC_Os10g29020,0,0.456439,0.230903051,0,0,0
LOC_Os03g15390,0,0.443144,6.02E-15,0,0,0
LOC_Os03g40000,0,0.491786,0.908715628,0,1,1
LOC_Os02g55200,0,0.425587,0.940442287,0,1,1
LOC_Os05g40080,0,0.46038,0.999999979,0,1,1
LOC_Os01g72260,0,0.344933,0.045952264,0,0,0
LOC_Os03g57320,0,0.372612,0.999999939,0,1,1
LOC_Os09g29950,0,0.437562,0.000000177,0,0,0
LOC_Os07g22024,0,0.494534,0.000000128,0,0,0
LOC_Os09g34000,0,0.379123,5.96E-12,0,0,0
LOC_Os05g25770,0,0.426351,0.009590472,0,0,0
LOC_Os08g37310,0,0.396098,0.000100336,0,0,0
LOC_Os04g55730,0,0.544148,5.62E-12,0,0,0
LOC_Os03g51830,0,0.435415,0.028021002,0,0,0
LOC_Os05g01590,0,0.388003,0.117372295,0,0,0
LOC_Os01g14840,0,0.525441,0.001903889,0,0,0
LOC_Os02g15350,0,0.572425,8.5E-11,0,0,0
LOC_Os12g13640,0,0.380603,2.17E-15,0,0,0
LOC_Os10g25040,0,0.435912,0.00000881,0,0,0
LOC_Os09g28640,0,0.562583,0.007962272,0,0,0
LOC_Os03g25270,0,0.413233,0.00000632,0,0,0
LOC_Os06g21380,0,0.507914,8.46E-11,0,0,0
LOC_Osp1g00770,0,0.617195,0.788022277,0,0,0
LOC_Os07g17770,0,0.514001,1.05E-12,0,0,0
LOC_Os01g46250,0,0.503509,0.025412108,0,0,0
LOC_Os10g21540,0,0.415826,0.000000107,0,0,0
LOC_Os08g33530,0,0.444593,1.31E-09,0,0,0
LOC_Os03g39432,0,0.493665,0.000145035,0,0,0
LOC_Os10g01610,0,0.316846,0.00000035,0,0,0
LOC_Os03g12570,0,0.397922,1.57E-10,0,0,0
LOC_Os01g42090,0,0.4764,2.83E-11,0,0,0
LOC_Os04g54820,0,0.36302,8.87E-12,0,0,0
LOC_Os11g02330,0,0.407594,0.086764028,0,0,0
LOC_Os03g16880,0,0.429649,0.425081538,0,0,0
LOC_Os05g45760,0,0.472072,0.049816068,0,0,0
LOC_Os03g48560,0,0.457758,0.000000169,0,0,0
LOC_Os10g41120,0,0.454453,0.002474137,0,0,0
LOC_Os01g63470,0,0.438175,6.06E-11,0,0,0
LOC_Os01g32790,0,0.415359,0.008506513,0,0,0
LOC_Os03g09150,0,0.469941,0.001431019,0,0,0
LOC_Os05g44910,0,0.384729,5.38E-10,0,0,0
LOC_Os07g20220,0,0.425181,0.001185822,0,0,0
LOC_Os02g49880,0,0.534402,2.85E-11,0,0,0
LOC_Os11g03590,0,0.472248,0.518137897,0,0,0
LOC_Os06g01650,0,0.424923,5.01E-10,0,0,0
LOC_Os04g41830,0,0.438888,0.0000649,0,0,0
LOC_Os04g42200,0,0.495142,0.808210876,0,0,0
LOC_Os03g06350,0,0.498627,0.121023956,0,0,0
LOC_Os10g29100,0,0.435184,2.42E-16,0,0,0
LOC_Os08g35930,0,0.512521,1.04E-08,0,0,0
LOC_Os11g34370,0,0.394138,3.78E-09,0,0,0
LOC_Os05g08414,0,0.3096,6.82E-11,0,0,0
LOC_Os01g26780,0,0.435035,1.12E-10,0,0,0
LOC_Osp1g01090,0,0.48058,0.999191217,0,1,1
LOC_Os10g27980,1,0.795446,0.25307344,1,0,1
LOC_Os05g08540,0,0.458697,0.000210319,0,0,0
LOC_Os07g33370,0,0.400539,0.114581182,0,0,0
LOC_Os04g47330,0,0.394811,0.243244814,0,0,0
LOC_Os06g49470,0,0.470742,0.002168067,0,0,0
LOC_Os08g44340,1,0.821016,0.76380439,1,0,1
LOC_Os01g25460,0,0.511802,0.002021686,0,0,0
LOC_Os02g47280,0,0.556258,0.000193784,0,0,0
LOC_Os02g24330,0,0.510651,9.43E-12,0,0,0
LOC_Os08g35110,0,0.438089,1.05E-09,0,0,0
LOC_Os04g35970,0,0.404389,0.615582171,0,0,0
LOC_Os07g04970,0,0.557435,0.568291015,0,0,0
LOC_Os04g33600,0,0.37181,0.00000274,0,0,0
LOC_Os08g40250,0,0.467496,0.00171134,0,0,0
LOC_Os11g42540,0,0.404058,1,0,1,1
LOC_Os04g05700,0,0.422075,0.001447838,0,0,0
LOC_Os12g32710,0,0.511145,0.867469268,0,1,1
LOC_Os02g47570,0,0.386697,0.0000943,0,0,0
LOC_Os08g10420,0,0.50001,0.016506408,0,0,0
LOC_Os11g30060,0,0.380951,3.51E-09,0,0,0
LOC_Os04g58090,0,0.409949,0.051396131,0,0,0
LOC_Os03g22590,0,0.428398,0.004360558,0,0,0
LOC_Os03g01630,0,0.377343,0.649199024,0,0,0
LOC_Os11g06860,0,0.446241,0.004905553,0,0,0
LOC_Os12g08050,0,0.53185,7.7E-10,0,0,0
LOC_Os03g63770,0,0.445626,7.88E-10,0,0,0
LOC_Os09g26810,0,0.423443,0.125115826,0,0,0
LOC_Os12g37610,0,0.515323,0.025335005,0,0,0
LOC_Os06g49320,0,0.398029,4.19E-11,0,0,0
LOC_Os11g09010,0,0.464719,0.000737773,0,0,0
LOC_Os03g07470,0,0.427273,0.01879518,0,0,0
LOC_Os06g29700,0,0.49807,1.12E-09,0,0,0
LOC_Os01g24090,0,0.487856,5.98E-16,0,0,0
LOC_Os03g19020,0,0.50729,0.00929868,0,0,0
LOC_Osp1g01100,0,0.445506,0.991891565,0,1,1
LOC_Os04g59510,0,0.459962,1.44E-08,0,0,0
LOC_Os02g22380,0,0.303179,0.003628424,0,0,0
LOC_Os11g24060,0,0.337488,0.99566063,0,1,1
LOC_Os08g43490,0,0.394826,2.22E-10,0,0,0
LOC_Os05g05710,0,0.401591,4.24E-11,0,0,0
LOC_Os03g55530,0,0.378267,0.000301112,0,0,0
LOC_Os04g33220,0,0.342006,6.2E-09,0,0,0
LOC_Os03g41350,0,0.392017,1.34E-11,0,0,0
LOC_Os11g13970,0,0.54013,0.463528262,0,0,0
LOC_Os01g49740,0,0.406594,6.49E-13,0,0,0
LOC_Os06g48990,0,0.444481,0.0000512,0,0,0
LOC_Os10g35180,0,0.352838,0.002346763,0,0,0
LOC_Os10g13670,0,0.474602,0.997534059,0,1,1
LOC_Os09g37470,0,0.333926,7.98E-10,0,0,0
LOC_Os08g42640,0,0.560095,3.09E-14,0,0,0
LOC_Os01g64250,0,0.408724,0.000000304,0,0,0
LOC_Os03g50550,0,0.351786,0.000100137,0,0,0
LOC_Os06g43510,0,0.566261,0.000493293,0,0,0
LOC_Os10g35560,0,0.426481,0.00000284,0,0,0
LOC_Os04g02680,0,0.404756,0.044261169,0,0,0
LOC_Os09g20040,0,0.472033,0.00000004,0,0,0
LOC_Os10g21890,0,0.609623,0.00000013,0,0,0
LOC_Os03g17520,0,0.467744,0.000479978,0,0,0
LOC_Os02g30200,0,0.481565,0.235965706,0,0,0
LOC_Os10g36070,0,0.445313,0.476979618,0,0,0
LOC_Os05g06940,1,0.835827,0.002163371,1,0,1
LOC_Os07g49090,0,0.588568,0.0039518,0,0,0
LOC_Os02g52640,0,0.322333,0.893937356,0,1,1
LOC_Os08g38710,0,0.452983,0.013604138,0,0,0
LOC_Os04g39489,0,0.366439,0.007847387,0,0,0
LOC_Os02g41460,0,0.41674,1.48E-13,0,0,0
LOC_Os01g56000,0,0.402509,8.63E-11,0,0,0
LOC_Os03g04120,0,0.400285,2.22E-16,0,0,0
LOC_Os10g20630,0,0.404682,2.58E-09,0,0,0
LOC_Osp1g00820,0,0.478641,0.814398875,0,0,0
LOC_Os04g33920,0,0.478603,0.000485712,0,0,0
LOC_Os11g41150,0,0.562358,0.000618524,0,0,0
LOC_Os04g44924,0,0.472968,0.985591274,0,1,1
LOC_Os03g56840,0,0.440617,0.00000717,0,0,0
LOC_Os01g43160,0,0.453699,0.033920628,0,0,0
LOC_Os10g36100,0,0.439929,0.002008695,0,0,0
LOC_Os07g48180,0,0.328603,0.951087833,0,1,1
LOC_Os06g46580,0,0.394761,0.757908273,0,0,0
LOC_Os07g38890,0,0.480802,4.54E-10,0,0,0
LOC_Os12g31920,0,0.470492,1.53E-10,0,0,0
LOC_Os07g08950,0,0.577081,0.376659781,0,0,0
LOC_Os06g12580,0,0.635325,0.225547093,0,0,0
LOC_Os08g01260,0,0.45252,1.94E-10,0,0,0
LOC_Os03g46950,0,0.492811,0.966051555,0,1,1
LOC_Os04g34460,0,0.336773,0.000103588,0,0,0
LOC_Os10g40830,0,0.603889,0.91227204,0,1,1
LOC_Os10g34120,0,0.415461,4.31E-10,0,0,0
LOC_Os11g14180,0,0.341954,1.7E-11,0,0,0
LOC_Os11g10870,0,0.39731,0.652801059,0,0,0
LOC_Os01g39280,0,0.330163,0.012529597,0,0,0
LOC_Os03g59170,0,0.417238,1.69E-08,0,0,0
LOC_Os05g30700,0,0.405496,1.97E-12,0,0,0
LOC_Os08g33860,0,0.407911,0.187507565,0,0,0
LOC_Os08g38092,0,0.373519,0.001439109,0,0,0
LOC_Os07g26550,0,0.346828,2.35E-09,0,0,0
LOC_Os09g32940,0,0.403888,3.13E-08,0,0,0
LOC_Os12g39380,0,0.393193,3.01E-09,0,0,0
LOC_Os03g13590,0,0.39889,0.658207658,0,0,0
LOC_Os11g27970,0,0.517714,0.265384813,0,0,0
LOC_Os05g31760,1,0.80676,0.003092761,1,0,1
LOC_Os11g36340,0,0.450477,0.037030416,0,0,0
LOC_Os04g27830,0,0.321386,1.31E-12,0,0,0
LOC_Os06g46284,0,0.499874,0.000310597,0,0,0
LOC_Os02g13460,0,0.530828,2.22E-16,0,0,0
LOC_Os07g38170,0,0.520368,4.66E-13,0,0,0
LOC_Os05g44810,0,0.332576,0.000000123,0,0,0
LOC_Os12g04300,0,0.451734,0.000000029,0,0,0
LOC_Os01g04650,0,0.419389,5.65E-09,0,0,0
LOC_Os01g02890,0,0.464918,0.923866871,0,1,1
LOC_Os05g02190,0,0.420336,1.97E-11,0,0,0
LOC_Os03g28190,0,0.335971,8.91E-09,0,0,0
LOC_Os09g29670,0,0.477023,0.106443468,0,0,0
LOC_Os10g37899,0,0.368091,0.0001,0,0,0
LOC_Os02g35530,0,0.41373,0.005372015,0,0,0
LOC_Os09g25290,0,0.529,0.070297785,0,0,0
LOC_Os02g36330,0,0.351373,0.877908614,0,1,1
LOC_Os11g02389,0,0.514524,0.000675741,0,0,0
LOC_Os08g41200,0,0.343999,2.22E-16,0,0,0
LOC_Os07g07410,0,0.36231,2E-11,0,0,0
LOC_Os06g12350,0,0.586649,0.001334986,0,0,0
LOC_Os06g43710,0,0.424169,3.78E-11,0,0,0
LOC_Os05g39220,0,0.410444,0.422485193,0,0,0
LOC_Os01g53910,0,0.420524,0.9999,0,1,1
LOC_Os10g32540,0,0.316181,0.385104246,0,0,0
LOC_Os12g02530,0,0.470463,0.000000131,0,0,0
LOC_Os04g31350,0,0.3622,0.99442164,0,1,1
LOC_Os02g03250,0,0.471064,0.00616204,0,0,0
LOC_Os02g07350,0,0.476543,1,0,1,1
LOC_Os04g40530,0,0.464571,4.88E-11,0,0,0
LOC_Os03g10040,1,0.827775,2.38E-09,1,0,1
LOC_Os09g29540,0,0.468664,2.22E-16,0,0,0
LOC_Os02g47980,0,0.41794,0.3398259,0,0,0
LOC_Os07g27460,0,0.44511,0.00198807,0,0,0
LOC_Os06g46470,0,0.370286,2.32E-11,0,0,0
LOC_Os11g02424,1,0.797019,0.743456849,1,0,1
LOC_Os10g35570,0,0.474655,0.758744525,0,0,0
LOC_Os07g19030,0,0.508217,0.99387225,0,1,1
LOC_Os01g64790,1,0.753833,0.109728652,1,0,1
LOC_Os03g47930,0,0.420992,0.000477449,0,0,0
LOC_Os07g10810,0,0.416834,0.093039579,0,0,0
LOC_Os06g06740,0,0.402169,0.205245689,0,0,0
LOC_Os08g34460,0,0.391503,0.552180733,0,0,0
LOC_Os06g49150,0,0.315049,1.13E-11,0,0,0
LOC_Os05g34730,0,0.360999,2.46E-09,0,0,0
LOC_Os01g59950,0,0.470656,0.029176904,0,0,0
LOC_Os01g49030,0,0.452499,0.335654501,0,0,0
LOC_Os12g13910,0,0.545385,0.66580899,0,0,0
LOC_Os05g34760,0,0.56252,7.36E-09,0,0,0
LOC_Os03g30092,0,0.41179,2.5E-12,0,0,0
LOC_Os01g60640,0,0.477405,0.957467339,0,1,1
LOC_Os05g50750,0,0.501382,0.999799836,0,1,1
LOC_Os10g25060,0,0.467116,0.434292772,0,0,0
LOC_Os03g17490,0,0.414412,0.837868595,0,1,1
LOC_Os04g43560,0,0.368016,0.999899591,0,1,1
LOC_Os03g09180,0,0.348127,5.93E-15,0,0,0
LOC_Os11g40750,0,0.478938,0.994367724,0,1,1
LOC_Os03g04660,0,0.413892,0.117863845,0,0,0
LOC_Os02g42250,0,0.349499,0.00000455,0,0,0
LOC_Os05g47750,0,0.398052,0.933209354,0,1,1
LOC_Os04g19810,0,0.534685,8.63E-08,0,0,0
LOC_Os11g04150,0,0.362893,0.002480056,0,0,0
LOC_Os02g32180,0,0.433475,2.16E-12,0,0,0
LOC_Os04g01250,0,0.510177,0.00608661,0,0,0
LOC_Os11g02054,0,0.376011,0.994603498,0,1,1
LOC_Os05g32500,0,0.519286,0.001019388,0,0,0
LOC_Os01g63854,0,0.478553,0.000819872,0,0,0
LOC_Os04g55700,0,0.479703,0.865645913,0,1,1
LOC_Os12g10320,0,0.463458,0.049379656,0,0,0
LOC_Os10g38850,0,0.426288,5.87E-14,0,0,0
LOC_Os12g02510,0,0.366456,7.28E-10,0,0,0
LOC_Os08g27220,0,0.388474,0.038988574,0,0,0
LOC_Os06g13310,0,0.422091,0.035211533,0,0,0
LOC_Os10g36860,0,0.289278,0.720888743,0,0,0
LOC_Os04g55180,0,0.414302,0.023328805,0,0,0
LOC_Os01g63980,1,0.851301,0.000100011,1,0,1
LOC_Os05g28040,0,0.321564,0.987732852,0,1,1
LOC_Os02g27620,0,0.432108,0.999898905,0,1,1
LOC_Os04g36680,0,0.399756,1.47E-14,0,0,0
LOC_Os01g15630,0,0.340637,0.000572252,0,0,0
LOC_Os03g61090,0,0.388946,0.121416972,0,0,0
LOC_Os07g04990,0,0.402869,1,0,1,1
LOC_Os11g26830,0,0.488027,0.025223168,0,0,0
LOC_Os01g40140,0,0.427344,0.058915472,0,0,0
LOC_Os02g30650,0,0.35355,0.002113379,0,0,0
LOC_Os12g22630,0,0.451207,1.08E-09,0,0,0
LOC_Os09g39770,0,0.372197,2.11E-11,0,0,0
LOC_Os04g45140,0,0.374758,2.22E-16,0,0,0
LOC_Os05g03780,0,0.358447,0.000000159,0,0,0
LOC_Os09g33770,0,0.372684,0.999993764,0,1,1
LOC_Os07g07670,0,0.359432,0.086080916,0,0,0
LOC_Os01g56810,0,0.394019,0.546736904,0,0,0
LOC_Os09g25080,0,0.567748,0.010022554,0,0,0
LOC_Os07g36560,0,0.391535,0.041345118,0,0,0
LOC_Os01g42770,0,0.464913,0.089008632,0,0,0
LOC_Os01g39580,0,0.424249,5.7E-13,0,0,0
LOC_Os08g37150,0,0.462123,0.000100364,0,0,0
LOC_Os03g50780,0,0.372244,0.083154352,0,0,0
LOC_Os09g36700,0,0.507215,0.093691845,0,0,0
LOC_Os11g26860,0,0.362182,0.99959815,0,1,1
LOC_Os02g50300,0,0.478579,4.4E-09,0,0,0
LOC_Os03g59160,0,0.572608,2.51E-15,0,0,0
LOC_Os06g42490,0,0.554896,4.45E-09,0,0,0
LOC_Os07g35940,0,0.476548,0.23762123,0,0,0
LOC_Os07g29240,0,0.490408,2.78E-10,0,0,0
LOC_Os06g17830,0,0.427344,1.14E-12,0,0,0
LOC_Os07g49210,0,0.563422,1.19E-15,0,0,0
LOC_Os06g11980,0,0.54063,0.044955718,0,0,0
LOC_Os05g51180,0,0.364312,0.000200244,0,0,0
LOC_Os01g12890,0,0.471481,0.002444407,0,0,0
LOC_Os08g08190,0,0.426018,2.61E-10,0,0,0
LOC_Os08g02530,0,0.496658,0.01776452,0,0,0
LOC_Os10g41300,0,0.393626,3.8E-11,0,0,0
LOC_Os06g38320,0,0.406297,2.87E-10,0,0,0
LOC_Os12g08070,0,0.327678,0.317550806,0,0,0
LOC_Os08g41980,0,0.479986,0.019249395,0,0,0
LOC_Os08g17784,0,0.427598,0.999191196,0,1,1
LOC_Os02g47660,1,0.826223,0.003841313,1,0,1
